prefix;opcode;opcode bytes;operand bytes;undocumented;fetch more opcode bytes;switch to table;mnemonic;instruction;param variant;param 1;param 2;param 3;duplicate
0xDDCB;0x2E;3;1;0;0;;SRA (IX+d);143;0;(IX+d);;;
0xDDCB;0x2F;3;1;1;0;;SRA (IX+d),A;144;0;(IX+d);A;;
0xDDCB;0x30;3;1;1;0;;SLL (IX+d),B;140;0;(IX+d);B;;
0xDDCB;0x31;3;1;1;0;;SLL (IX+d),C;140;0;(IX+d);C;;
0xDDCB;0x32;3;1;1;0;;SLL (IX+d),D;140;0;(IX+d);D;;
0xDDCB;0x33;3;1;1;0;;SLL (IX+d),E;140;0;(IX+d);E;;
0xDDCB;0x34;3;1;1;0;;SLL (IX+d),H;140;0;(IX+d);H;;
0xDDCB;0x35;3;1;1;0;;SLL (IX+d),L;140;0;(IX+d);L;;
0xDDCB;0x36;3;1;1;0;;SLL (IX+d);139;0;(IX+d);;;
0xDDCB;0x37;3;1;1;0;;SLL (IX+d),A;140;0;(IX+d);A;;
0xDDCB;0x38;3;1;1;0;;SRL (IX+d),B;148;0;(IX+d);B;;
0xDDCB;0x39;3;1;1;0;;SRL (IX+d),C;148;0;(IX+d);C;;
0xDDCB;0x3A;3;1;1;0;;SRL (IX+d),D;148;0;(IX+d);D;;
0xDDCB;0x3B;3;1;1;0;;SRL (IX+d),E;148;0;(IX+d);E;;
0xDDCB;0x3C;3;1;1;0;;SRL (IX+d),H;148;0;(IX+d);H;;
0xDDCB;0x3D;3;1;1;0;;SRL (IX+d),L;148;0;(IX+d);L;;
0xDDCB;0x3E;3;1;0;0;;SRL (IX+d);147;0;(IX+d);;;
0xDDCB;0x3F;3;1;1;0;;SRL (IX+d),A;148;0;(IX+d);A;;
0xDDCB;0x40;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x41;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x42;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x43;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x44;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x45;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x46;3;1;0;0;;BIT 0,(IX+d);17;0;0;(IX+d);;
0xDDCB;0x47;3;1;1;0;;BIT 0,(IX+d);17;0;0;(IX+d);;1
0xDDCB;0x48;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x49;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x4A;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x4B;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x4C;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x4D;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x4E;3;1;0;0;;BIT 1,(IX+d);17;0;1;(IX+d);;
0xDDCB;0x4F;3;1;1;0;;BIT 1,(IX+d);17;0;1;(IX+d);;1
0xDDCB;0x50;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x51;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x52;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x53;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x54;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x55;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x56;3;1;0;0;;BIT 2,(IX+d);17;0;2;(IX+d);;
0xDDCB;0x57;3;1;1;0;;BIT 2,(IX+d);17;0;2;(IX+d);;1
0xDDCB;0x58;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x59;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x5A;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x5B;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x5C;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x5D;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x5E;3;1;0;0;;BIT 3,(IX+d);17;0;3;(IX+d);;
0xDDCB;0x5F;3;1;1;0;;BIT 3,(IX+d);17;0;3;(IX+d);;1
0xDDCB;0x60;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x61;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x62;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x63;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x64;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x65;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x66;3;1;0;0;;BIT 4,(IX+d);17;0;4;(IX+d);;
0xDDCB;0x67;3;1;1;0;;BIT 4,(IX+d);17;0;4;(IX+d);;1
0xDDCB;0x68;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x69;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x6A;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x6B;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x6C;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x6D;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x6E;3;1;0;0;;BIT 5,(IX+d);17;0;5;(IX+d);;
0xDDCB;0x6F;3;1;1;0;;BIT 5,(IX+d);17;0;5;(IX+d);;1
0xDDCB;0x70;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x71;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x72;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x73;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x74;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x75;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x76;3;1;0;0;;BIT 6,(IX+d);17;0;6;(IX+d);;
0xDDCB;0x77;3;1;1;0;;BIT 6,(IX+d);17;0;6;(IX+d);;1
0xDDCB;0x78;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x79;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x7A;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x7B;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x7C;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x7D;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x7E;3;1;0;0;;BIT 7,(IX+d);17;0;7;(IX+d);;
0xDDCB;0x7F;3;1;1;0;;BIT 7,(IX+d);17;0;7;(IX+d);;1
0xDDCB;0x80;3;1;1;0;;RES 0,(IX+d),B;95;0;0;(IX+d);B;
0xDDCB;0x81;3;1;1;0;;RES 0,(IX+d),C;95;0;0;(IX+d);C;
0xDDCB;0x82;3;1;1;0;;RES 0,(IX+d),D;95;0;0;(IX+d);D;
0xDDCB;0x83;3;1;1;0;;RES 0,(IX+d),E;95;0;0;(IX+d);E;
0xDDCB;0x84;3;1;1;0;;RES 0,(IX+d),H;95;0;0;(IX+d);H;
0xDDCB;0x85;3;1;1;0;;RES 0,(IX+d),L;95;0;0;(IX+d);L;
0xDDCB;0x86;3;1;0;0;;RES 0,(IX+d);94;0;0;(IX+d);;
0xDDCB;0x87;3;1;1;0;;RES 0,(IX+d),A;95;0;0;(IX+d);A;
0xDDCB;0x88;3;1;1;0;;RES 1,(IX+d),B;95;0;1;(IX+d);B;
0xDDCB;0x89;3;1;1;0;;RES 1,(IX+d),C;95;0;1;(IX+d);C;
0xDDCB;0x8A;3;1;1;0;;RES 1,(IX+d),D;95;0;1;(IX+d);D;
0xDDCB;0x8B;3;1;1;0;;RES 1,(IX+d),E;95;0;1;(IX+d);E;
0xDDCB;0x8C;3;1;1;0;;RES 1,(IX+d),H;95;0;1;(IX+d);H;
0xDDCB;0x8D;3;1;1;0;;RES 1,(IX+d),L;95;0;1;(IX+d);L;
0xDDCB;0x8E;3;1;0;0;;RES 1,(IX+d);94;0;1;(IX+d);;
0xDDCB;0x8F;3;1;1;0;;RES 1,(IX+d),A;95;0;1;(IX+d);A;
0xDDCB;0x90;3;1;1;0;;RES 2,(IX+d),B;95;0;2;(IX+d);B;
0xDDCB;0x91;3;1;1;0;;RES 2,(IX+d),C;95;0;2;(IX+d);C;
0xDDCB;0x92;3;1;1;0;;RES 2,(IX+d),D;95;0;2;(IX+d);D;
0xDDCB;0x93;3;1;1;0;;RES 2,(IX+d),E;95;0;2;(IX+d);E;
0xDDCB;0x94;3;1;1;0;;RES 2,(IX+d),H;95;0;2;(IX+d);H;
0xDDCB;0x95;3;1;1;0;;RES 2,(IX+d),L;95;0;2;(IX+d);L;
0xDDCB;0x96;3;1;0;0;;RES 2,(IX+d);94;0;2;(IX+d);;
0xDDCB;0x97;3;1;1;0;;RES 2,(IX+d),A;95;0;2;(IX+d);A;
0xDDCB;0x98;3;1;1;0;;RES 3,(IX+d),B;95;0;3;(IX+d);B;
0xDDCB;0x99;3;1;1;0;;RES 3,(IX+d),C;95;0;3;(IX+d);C;
0xDDCB;0x9A;3;1;1;0;;RES 3,(IX+d),D;95;0;3;(IX+d);D;
0xDDCB;0x9B;3;1;1;0;;RES 3,(IX+d),E;95;0;3;(IX+d);E;
0xDDCB;0x9C;3;1;1;0;;RES 3,(IX+d),H;95;0;3;(IX+d);H;
0xDDCB;0x9D;3;1;1;0;;RES 3,(IX+d),L;95;0;3;(IX+d);L;
0xDDCB;0x9E;3;1;0;0;;RES 3,(IX+d);94;0;3;(IX+d);;
0xDDCB;0x9F;3;1;1;0;;RES 3,(IX+d),A;95;0;3;(IX+d);A;
0xDDCB;0xA0;3;1;1;0;;RES 4,(IX+d),B;95;0;4;(IX+d);B;
0xDDCB;0xA1;3;1;1;0;;RES 4,(IX+d),C;95;0;4;(IX+d);C;
0xDDCB;0xA2;3;1;1;0;;RES 4,(IX+d),D;95;0;4;(IX+d);D;
0xDDCB;0xA3;3;1;1;0;;RES 4,(IX+d),E;95;0;4;(IX+d);E;
0xDDCB;0xA4;3;1;1;0;;RES 4,(IX+d),H;95;0;4;(IX+d);H;
0xDDCB;0xA5;3;1;1;0;;RES 4,(IX+d),L;95;0;4;(IX+d);L;
0xDDCB;0xA6;3;1;0;0;;RES 4,(IX+d);94;0;4;(IX+d);;
0xDDCB;0xA7;3;1;1;0;;RES 4,(IX+d),A;95;0;4;(IX+d);A;
0xDDCB;0xA8;3;1;1;0;;RES 5,(IX+d),B;95;0;5;(IX+d);B;
0xDDCB;0xA9;3;1;1;0;;RES 5,(IX+d),C;95;0;5;(IX+d);C;
0xDDCB;0xAA;3;1;1;0;;RES 5,(IX+d),D;95;0;5;(IX+d);D;
0xDDCB;0xAB;3;1;1;0;;RES 5,(IX+d),E;95;0;5;(IX+d);E;
0xDDCB;0xAC;3;1;1;0;;RES 5,(IX+d),H;95;0;5;(IX+d);H;
0xDDCB;0xAD;3;1;1;0;;RES 5,(IX+d),L;95;0;5;(IX+d);L;
0xDDCB;0xAE;3;1;0;0;;RES 5,(IX+d);94;0;5;(IX+d);;
0xDDCB;0xAF;3;1;1;0;;RES 5,(IX+d),A;95;0;5;(IX+d);A;
0xDDCB;0xB0;3;1;1;0;;RES 6,(IX+d),B;95;0;6;(IX+d);B;
0xDDCB;0xB1;3;1;1;0;;RES 6,(IX+d),C;95;0;6;(IX+d);C;
0xDDCB;0xB2;3;1;1;0;;RES 6,(IX+d),D;95;0;6;(IX+d);D;
0xDDCB;0xB3;3;1;1;0;;RES 6,(IX+d),E;95;0;6;(IX+d);E;
0xDDCB;0xB4;3;1;1;0;;RES 6,(IX+d),H;95;0;6;(IX+d);H;
0xDDCB;0xB5;3;1;1;0;;RES 6,(IX+d),L;95;0;6;(IX+d);L;
0xDDCB;0xB6;3;1;0;0;;RES 6,(IX+d);94;0;6;(IX+d);;
0xDDCB;0xB7;3;1;1;0;;RES 6,(IX+d),A;95;0;6;(IX+d);A;
0xDDCB;0xB8;3;1;1;0;;RES 7,(IX+d),B;95;0;7;(IX+d);B;
0xDDCB;0xB9;3;1;1;0;;RES 7,(IX+d),C;95;0;7;(IX+d);C;
0xDDCB;0xBA;3;1;1;0;;RES 7,(IX+d),D;95;0;7;(IX+d);D;
0xDDCB;0xBB;3;1;1;0;;RES 7,(IX+d),E;95;0;7;(IX+d);E;
0xDDCB;0xBC;3;1;1;0;;RES 7,(IX+d),H;95;0;7;(IX+d);H;
0xDDCB;0xBD;3;1;1;0;;RES 7,(IX+d),L;95;0;7;(IX+d);L;
0xDDCB;0xBE;3;1;0;0;;RES 7,(IX+d);94;0;7;(IX+d);;
0xDDCB;0xBF;3;1;1;0;;RES 7,(IX+d),A;95;0;7;(IX+d);A;
0xDDCB;0xC0;3;1;1;0;;SET 0,(IX+d),B;132;0;0;(IX+d);B;
0xDDCB;0xC1;3;1;1;0;;SET 0,(IX+d),C;132;0;0;(IX+d);C;
0xDDCB;0xC2;3;1;1;0;;SET 0,(IX+d),D;132;0;0;(IX+d);D;
0xDDCB;0xC3;3;1;1;0;;SET 0,(IX+d),E;132;0;0;(IX+d);E;
0xDDCB;0xC4;3;1;1;0;;SET 0,(IX+d),H;132;0;0;(IX+d);H;
0xDDCB;0xC5;3;1;1;0;;SET 0,(IX+d),L;132;0;0;(IX+d);L;
0xDDCB;0xC6;3;1;0;0;;SET 0,(IX+d);131;0;0;(IX+d);;
0xDDCB;0xC7;3;1;1;0;;SET 0,(IX+d),A;132;0;0;(IX+d);A;
0xDDCB;0xC8;3;1;1;0;;SET 1,(IX+d),B;132;0;1;(IX+d);B;
0xDDCB;0xC9;3;1;1;0;;SET 1,(IX+d),C;132;0;1;(IX+d);C;
0xDDCB;0xCA;3;1;1;0;;SET 1,(IX+d),D;132;0;1;(IX+d);D;
0xDDCB;0xCB;3;1;1;0;;SET 1,(IX+d),E;132;0;1;(IX+d);E;
0xDDCB;0xCC;3;1;1;0;;SET 1,(IX+d),H;132;0;1;(IX+d);H;
0xDDCB;0xCD;3;1;1;0;;SET 1,(IX+d),L;132;0;1;(IX+d);L;
0xDDCB;0xCE;3;1;0;0;;SET 1,(IX+d);131;0;1;(IX+d);;
0xDDCB;0xCF;3;1;1;0;;SET 1,(IX+d),A;132;0;1;(IX+d);A;
0xDDCB;0xD0;3;1;1;0;;SET 2,(IX+d),B;132;0;2;(IX+d);B;
0xDDCB;0xD1;3;1;1;0;;SET 2,(IX+d),C;132;0;2;(IX+d);C;
0xDDCB;0xD2;3;1;1;0;;SET 2,(IX+d),D;132;0;2;(IX+d);D;
0xDDCB;0xD3;3;1;1;0;;SET 2,(IX+d),E;132;0;2;(IX+d);E;
0xDDCB;0xD4;3;1;1;0;;SET 2,(IX+d),H;132;0;2;(IX+d);H;
0xDDCB;0xD5;3;1;1;0;;SET 2,(IX+d),L;132;0;2;(IX+d);L;
0xDDCB;0xD6;3;1;0;0;;SET 2,(IX+d);131;0;2;(IX+d);;
0xDDCB;0xD7;3;1;1;0;;SET 2,(IX+d),A;132;0;2;(IX+d);A;
0xDDCB;0xD8;3;1;1;0;;SET 3,(IX+d),B;132;0;3;(IX+d);B;
0xDDCB;0xD9;3;1;1;0;;SET 3,(IX+d),C;132;0;3;(IX+d);C;
0xDDCB;0xDA;3;1;1;0;;SET 3,(IX+d),D;132;0;3;(IX+d);D;
0xDDCB;0xDB;3;1;1;0;;SET 3,(IX+d),E;132;0;3;(IX+d);E;
0xDDCB;0xDC;3;1;1;0;;SET 3,(IX+d),H;132;0;3;(IX+d);H;
0xDDCB;0xDD;3;1;1;0;;SET 3,(IX+d),L;132;0;3;(IX+d);L;
0xDDCB;0xDE;3;1;0;0;;SET 3,(IX+d);131;0;3;(IX+d);;
0xDDCB;0xDF;3;1;1;0;;SET 3,(IX+d),A;132;0;3;(IX+d);A;
0xDDCB;0xE0;3;1;1;0;;SET 4,(IX+d),B;132;0;4;(IX+d);B;
0xDDCB;0xE1;3;1;1;0;;SET 4,(IX+d),C;132;0;4;(IX+d);C;
0xDDCB;0xE2;3;1;1;0;;SET 4,(IX+d),D;132;0;4;(IX+d);D;
0xDDCB;0xE3;3;1;1;0;;SET 4,(IX+d),E;132;0;4;(IX+d);E;
0xDDCB;0xE4;3;1;1;0;;SET 4,(IX+d),H;132;0;4;(IX+d);H;
0xDDCB;0xE5;3;1;1;0;;SET 4,(IX+d),L;132;0;4;(IX+d);L;
0xDDCB;0xE6;3;1;0;0;;SET 4,(IX+d);131;0;4;(IX+d);;
0xDDCB;0xE7;3;1;1;0;;SET 4,(IX+d),A;132;0;4;(IX+d);A;
0xDDCB;0xE8;3;1;1;0;;SET 5,(IX+d),B;132;0;5;(IX+d);B;
0xDDCB;0xE9;3;1;1;0;;SET 5,(IX+d),C;132;0;5;(IX+d);C;
0xDDCB;0xEA;3;1;1;0;;SET 5,(IX+d),D;132;0;5;(IX+d);D;
0xDDCB;0xEB;3;1;1;0;;SET 5,(IX+d),E;132;0;5;(IX+d);E;
0xDDCB;0xEC;3;1;1;0;;SET 5,(IX+d),H;132;0;5;(IX+d);H;
0xDDCB;0xED;3;1;1;0;;SET 5,(IX+d),L;132;0;5;(IX+d);L;
0xDDCB;0xEE;3;1;0;0;;SET 5,(IX+d);131;0;5;(IX+d);;
0xDDCB;0xEF;3;1;1;0;;SET 5,(IX+d),A;132;0;5;(IX+d);A;
0xDDCB;0xF0;3;1;1;0;;SET 6,(IX+d),B;132;0;6;(IX+d);B;
0xDDCB;0xF1;3;1;1;0;;SET 6,(IX+d),C;132;0;6;(IX+d);C;
0xDDCB;0xF2;3;1;1;0;;SET 6,(IX+d),D;132;0;6;(IX+d);D;
0xDDCB;0xF3;3;1;1;0;;SET 6,(IX+d),E;132;0;6;(IX+d);E;
0xDDCB;0xF4;3;1;1;0;;SET 6,(IX+d),H;132;0;6;(IX+d);H;
0xDDCB;0xF5;3;1;1;0;;SET 6,(IX+d),L;132;0;6;(IX+d);L;
0xDDCB;0xF6;3;1;0;0;;SET 6,(IX+d);131;0;6;(IX+d);;
0xDDCB;0xF7;3;1;1;0;;SET 6,(IX+d),A;132;0;6;(IX+d);A;
0xDDCB;0xF8;3;1;1;0;;SET 7,(IX+d),B;132;0;7;(IX+d);B;
0xDDCB;0xF9;3;1;1;0;;SET 7,(IX+d),C;132;0;7;(IX+d);C;
0xDDCB;0xFA;3;1;1;0;;SET 7,(IX+d),D;132;0;7;(IX+d);D;
0xDDCB;0xFB;3;1;1;0;;SET 7,(IX+d),E;132;0;7;(IX+d);E;
0xDDCB;0xFC;3;1;1;0;;SET 7,(IX+d),H;132;0;7;(IX+d);H;
0xDDCB;0xFD;3;1;1;0;;SET 7,(IX+d),L;132;0;7;(IX+d);L;
0xDDCB;0xFE;3;1;0;0;;SET 7,(IX+d);131;0;7;(IX+d);;
0xDDCB;0xFF;3;1;1;0;;SET 7,(IX+d),A;132;0;7;(IX+d);A;
